Price,Close,High,Low,Open,Volume
Ticker,BIL,BIL,BIL,BIL,BIL
Date,,,,,
2007-05-30,72.81853485107422,72.81853485107422,72.73903984567967,72.80263827602737,1550
2007-05-31,72.81853485107422,72.81853485107422,72.80263827602737,72.80263827602737,11200
2007-06-01,72.83438873291016,72.83438873291016,72.83438873291016,72.83438873291016,1450
2007-06-04,72.85029602050781,72.85029602050781,72.85029602050781,72.85029602050781,1050
2007-06-05,72.85029602050781,72.88209521907467,72.85029602050781,72.86619865232973,3750
2007-06-06,72.88209533691406,72.88209533691406,72.85029613829579,72.85029613829579,9750
2007-06-07,72.86621856689453,72.86621856689453,72.85031593072637,72.85031593072637,12150
2007-06-08,72.88209533691406,72.88209533691406,72.83439957152514,72.88209533691406,7850
2007-06-11,72.91390991210938,72.91390991210938,72.88211070678507,72.88211070678507,2400
2007-06-12,72.85029602050781,72.91389441764153,72.85029602050781,72.91389441764153,3900
2007-06-13,72.91390991210938,72.91390991210938,72.85031150146077,72.85031150146077,3750
2007-06-14,72.94569396972656,72.94569396972656,72.94569396972656,72.94569396972656,13400
2007-06-15,73.00933837890625,73.00933837890625,72.92984335793935,72.97754522258455,1050
2007-06-18,73.02520751953125,73.04110409039905,72.97751174184931,72.99340831271712,28000
2007-06-19,73.02520751953125,73.02520751953125,73.02520751953125,73.02520751953125,850
2007-06-20,73.04113006591797,73.05703270751975,73.00933084779511,73.00933084779511,3100
2007-06-21,73.04113006591797,73.05703270751975,73.0252334893969,73.0252334893969,850
2007-06-22,73.104736328125,73.104736328125,73.05704052837517,73.05704052837517,2200
2007-06-25,73.07288360595703,73.07288360595703,73.05698703937294,73.05698703937294,29700
2007-06-26,73.08879089355469,73.08879089355469,73.05699169328393,73.07288826088066,5100
2007-06-27,73.07288360595703,73.1046828042021,73.07288360595703,73.1046828042021,8200
2007-06-28,73.104736328125,73.104736328125,73.104736328125,73.104736328125,900
2007-06-29,73.13648223876953,73.13648223876953,73.08878647378626,73.1046830404217,5650
2007-07-02,73.15723419189453,73.22110839369992,73.1412610724731,73.15723419189453,13050
2007-07-03,73.15723419189453,73.15723419189453,73.10932092559034,73.10932092559034,3000
2007-07-05,73.15723419189453,73.15723419189453,73.09335389812902,73.1412610724731,5450
2007-07-06,73.1891860961914,73.1891860961914,73.17321297420399,73.17321297420399,3800
2007-07-09,73.20515441894531,73.20515441894531,73.14127411378975,73.14127411378975,3950
2007-07-10,73.22115325927734,73.22115325927734,73.1892191847874,73.1892191847874,5250
2007-07-11,73.22115325927734,73.22115325927734,73.15727901833361,73.22115325927734,9100
2007-07-12,73.23706817626953,73.23706817626953,73.20512803520324,73.23706817626953,14700
2007-07-13,73.2530288696289,73.2530288696289,73.22108873132318,73.23706184645528,13050
2007-07-16,73.26905822753906,73.2850252629693,73.23711806471543,73.2850252629693,16150
2007-07-17,73.30094909667969,73.30094909667969,73.23706881399086,73.30094909667969,46500
2007-07-18,73.28502655029297,73.28502655029297,73.22114622352359,73.26905951458225,5450
2007-07-19,73.30094909667969,73.31691612137236,73.25303583868354,73.30094909667969,13900
2007-07-20,73.33292388916016,73.34889701468641,73.33292388916016,73.34889701468641,8000
2007-07-23,73.33292388916016,73.34889701468641,73.31695685559635,73.33292388916016,6950
2007-07-24,73.33292388916016,73.34889701468641,73.31695685559635,73.33292388916016,9350
2007-07-25,73.348876953125,73.36484398232169,73.348876953125,73.348876953125,9800
2007-07-26,73.36486053466797,73.38083365942924,73.30098631150933,73.34889350186886,41050
2007-07-27,73.39680480957031,73.46068512827459,73.157262752373,73.34889761652335,153800
2007-07-30,73.33292388916016,73.41277733286655,73.33292388916016,73.38083717377648,10300
2007-07-31,73.42877197265625,73.42877197265625,73.39683180155798,73.42877197265625,54000
2007-08-01,73.40469360351562,73.43676279340683,73.3565928769651,73.4207312567475,18650
2007-08-02,73.42071533203125,73.42071533203125,73.3405454329781,73.35657696616025,49750
2007-08-03,73.3886489868164,73.46881888896948,73.3886489868164,73.45278735516746,26200
2007-08-06,73.46881866455078,73.48485631487529,73.43674948047322,73.46881866455078,22300
2007-08-07,73.4848861694336,73.50091770969976,73.42074777522109,73.4848861694336,13950
2007-08-08,73.4527587890625,73.50085948833348,73.43672114492612,73.48482796076618,19750
2007-08-09,73.51686096191406,73.54893012050775,73.48479791988697,73.50082944090052,103150
2007-08-10,73.56501770019531,73.58104923209241,73.54898005172748,73.56501770019531,112100
2007-08-13,73.58101654052734,73.59705418186975,73.54894737441053,73.56498501575294,71800
2007-08-14,73.56501770019531,73.59708688056024,73.54898005172748,73.56501770019531,130650
2007-08-15,73.58101654052734,73.62911723141855,73.56498501575294,73.59705418186975,40400
2007-08-16,73.67727661132812,73.75744652554141,73.58106904432876,73.58106904432876,122850
2007-08-17,73.72539520263672,73.74143285930926,73.50091694181208,73.51694848191075,84750
2007-08-20,73.78954315185547,73.83764389495435,73.69333554908303,73.69333554908303,19750
2007-08-21,73.77346801757812,73.80553720221172,73.67726658024885,73.80553720221172,157700
2007-08-22,73.77346801757812,73.77346801757812,73.66122892964627,73.77346801757812,30000
2007-08-23,73.72539520263672,73.74143285930926,73.66125680909428,73.74143285930926,40250
2007-08-24,73.70930480957031,73.70930480957031,73.59706576877491,73.62912882337162,14050
2007-08-27,73.61311340332031,73.70932093786848,73.61311340332031,73.66121411230924,36050
2007-08-28,73.69331359863281,73.69331359863281,73.62917521588892,73.62917521588892,29250
2007-08-29,73.74142456054688,73.74142456054688,73.6772861742225,73.7253869056792,10550
2007-08-30,73.75745391845703,73.7895231106712,73.69331553402867,73.7895231106712,31650
2007-08-31,73.74142456054688,73.74142456054688,73.6452169810603,73.66124851935481,9650
2007-09-04,73.75267028808594,73.76876990092957,73.67219064447741,73.73657681544552,10900
2007-09-05,73.768798828125,73.7848923070762,73.72050611086013,73.768798828125,21400
2007-09-06,73.768798828125,73.7848923070762,73.72050611086013,73.7848923070762,14500
2007-09-07,73.81707000732422,73.83316348291841,73.75268382453878,73.81707000732422,16150
2007-09-10,73.83314514160156,73.83314514160156,73.73657203161801,73.80095205820611,35100
2007-09-11,73.75267028808594,73.83314993169446,73.73657681544552,73.75267028808594,10300
2007-09-12,73.86534118652344,73.86534118652344,73.76876807266792,73.78486154490949,3450
2007-09-13,73.8492660522461,73.8492660522461,73.75268677420532,73.75268677420532,25300
2007-09-14,73.89754486083984,73.91363833538763,73.83315868224082,73.83315868224082,32650
2007-09-17,73.92973327636719,73.92973327636719,73.78486745377965,73.8975401891029,17350
2007-09-18,73.88143920898438,73.96191884886633,73.80095342889948,73.89753268087959,232950
2007-09-19,73.91362762451172,73.92972723693045,73.83314798302727,73.92972723693045,66750
2007-09-20,73.86534118652344,73.94582082813739,73.86534118652344,73.94582082813739,22250
2007-09-21,73.89754486083984,73.94583142468714,73.86535177154033,73.88145138629207,23450
2007-09-24,73.96189880371094,73.99409187897935,73.88141918564057,73.9779922712445,57850
2007-09-25,73.9780044555664,73.9780044555664,73.88143135405669,73.88143135405669,59000
2007-09-26,73.89754486083984,73.97802451398665,73.89754486083984,73.96193103943887,21250
2007-09-27,73.91362762451172,73.99411340619922,73.89753415229605,73.97801379378049,30100
2007-09-28,73.88143920898438,73.96191884886633,73.88143920898438,73.88143920898438,122600
2007-10-01,73.96221160888672,73.97836137866585,73.89760020640519,73.91374997618433,21900
2007-10-02,73.91374969482422,73.99451702845991,73.91374969482422,73.92990562622434,78200
2007-10-03,73.9299087524414,74.01066992780973,73.91375282035811,73.94605852284198,131200
2007-10-04,74.0106430053711,74.0106430053711,73.97833731463888,73.99449324084522,4700
2007-10-05,73.9299087524414,74.05912540069419,73.9299087524414,73.96221445492529,22200
2007-10-08,74.04296112060547,74.05911088784129,73.94604403214602,73.96219996106335,8300
2007-10-09,73.9944839477539,74.05908915942399,73.9944839477539,74.0267896344288,364450
2007-10-10,74.05912017822266,74.07527610916668,74.01066470875517,74.01066470875517,21400
2007-10-11,74.04296112060547,74.07526681675861,74.02681135336965,74.07526681675861,10200
2007-10-12,74.05912017822266,74.09142587842841,74.02682063969918,74.09142587842841,14250
2007-10-15,74.02684783935547,74.07530332662694,74.02684783935547,74.05914738974676,32450
2007-10-16,74.0752944946289,74.091444267899,74.04298878640489,74.05913855967499,14350
2007-10-17,74.10758209228516,74.10758209228516,74.04297069162699,74.07527639195607,59350
2007-10-18,74.10758209228516,74.17218733126101,74.10758209228516,74.15603756193764,12400
2007-10-19,74.17217254638672,74.17217254638672,74.09141139250343,74.1560227802825,100550
2007-10-22,74.1398696899414,74.15601945532153,74.07525830505935,74.1237137628805,185050
2007-10-23,74.1398696899414,74.17216922070163,74.10756399750038,74.15601945532153,12800
2007-10-24,74.17217254638672,74.17217254638672,74.10756732028874,74.17217254638672,27500
2007-10-25,74.15605163574219,74.17220140813059,74.12374592928192,74.17220140813059,12100
2007-10-26,74.12374114990234,74.18835255865683,74.12374114990234,74.1560468542796,15900
2007-10-29,74.1883316040039,74.1883316040039,74.12372021349904,74.15602590875147,7600
2007-10-30,74.15605163574219,74.20450711459085,74.15605163574219,74.20450711459085,5250
2007-10-31,74.17217254638672,74.20447824027625,74.1560227802825,74.18832847417202,13200
2007-11-01,74.22242736816406,74.2386366005278,74.17381203509449,74.19001508544741,32750
2007-11-02,74.27108001708984,74.27108001708984,74.19004618532406,74.22245848162768,8750
2007-11-05,74.27108001708984,74.28728307423495,74.22245848162768,74.27108001708984,16800
2007-11-06,74.27108001708984,74.27108001708984,74.20625542448258,74.27108001708984,16800
2007-11-07,74.3196792602539,74.38450383880914,74.22244239242106,74.22244239242106,218850
2007-11-08,74.27108001708984,74.33589842768369,74.25487077793132,74.28728307423495,147400
2007-11-09,74.33584594726562,74.38446744840144,74.30343367384475,74.36825822068649,9400
2007-11-12,74.3682861328125,74.3682861328125,74.31967079543927,74.33587384722655,72400
2007-11-13,74.35208129882812,74.38449358363715,74.3196690140191,74.35208129882812,31400
2007-11-14,74.3196792602539,74.36829460316429,74.28726697097629,74.3196792602539,100950
2007-11-15,74.3682861328125,74.40069841839843,74.28725850985333,74.33587384722655,230900
2007-11-16,74.3682861328125,74.38449536661115,74.33587384722655,74.38449536661115,24450
2007-11-19,74.40070343017578,74.40070343017578,74.3034665668679,74.36829114240649,59150
2007-11-20,74.41688537597656,74.41688537597656,74.31965472225826,74.35206700083438,40950
2007-11-21,74.4493179321289,74.4493179321289,74.36829030462435,74.41690564472475,33550
2007-11-23,74.46548461914062,74.46548461914062,74.4006600813714,74.4006600813714,7650
2007-11-26,74.41688537597656,74.51412221170489,74.36827004911741,74.51412221170489,24350
2007-11-27,74.48171997070312,74.48171997070312,74.40069235434814,74.40069235434814,21100
2007-11-28,74.4979476928711,74.5141507473592,74.4169138743934,74.48173845637059,52700
2007-11-29,74.4493179321289,74.51414250693723,74.43311487943268,74.43311487943268,36550
2007-11-30,74.46548461914062,86.05260182803329,74.41686312480961,74.53030915690984,274300
2007-12-03,74.44766998291016,74.59396478137934,74.44766998291016,74.57771255967003,120050
2007-12-04,74.46387481689453,74.52888985771455,74.44761640611436,74.46387481689453,90750
2007-12-05,74.46387481689453,74.51263764770127,74.44761640611436,74.46387481689453,27900
2007-12-06,74.48013305664062,74.52889589139508,74.39885959846073,74.48013305664062,288200
2007-12-07,74.545166015625,74.545166015625,74.44763413002501,74.44763413002501,43900
2007-12-10,74.4964370727539,76.59332086080788,74.4964370727539,74.54519993735921,206050
2007-12-11,74.59393310546875,74.59393310546875,74.44763836912283,74.54517026027635,41800
2007-12-12,74.57767486572266,74.61018549348071,74.51265361020654,74.57767486572266,24700
2007-12-13,74.61018371582031,74.626435928928,74.22006239278687,74.22006239278687,27300
2007-12-14,74.5614013671875,74.62642260954938,74.54514915698051,74.6101703993424,33000
2007-12-17,74.59393310546875,74.64269595066115,74.54517026027635,74.56142247508424,44750
2007-12-18,74.59393310546875,74.59393310546875,74.49640741508395,74.51265962989184,26500
2007-12-19,74.62643432617188,74.64268653893052,74.51265023455755,74.62643432617188,25800
2007-12-20,74.65894317626953,74.67519538864153,74.57766971287398,74.57766971287398,14700
2007-12-21,74.65894317626953,74.69145380178131,74.62643255075776,74.67519538864153,64050
2007-12-24,74.65894317626953,74.67519538864153,74.61018033838576,74.67519538864153,2900
2007-12-26,74.62643432617188,74.67519716521575,74.61018211341323,74.61018211341323,17750
2007-12-27,74.65894317626953,74.69145380178131,74.61018033838576,74.69145380178131,7150
2007-12-28,74.65733337402344,74.70623978667012,74.65733337402344,74.68993557637647,59700
2007-12-31,74.64103698730469,74.70624139341314,74.64103698730469,74.70624139341314,31700
2008-01-02,74.70624542236328,74.70624542236328,74.64104101273831,74.68994121083966,29450
2008-01-03,74.65733337402344,74.70623978667012,74.65733337402344,74.70623978667012,30500
2008-01-04,74.64103698730469,74.73883737823294,74.60843478425046,74.73883737823294,173200
2008-01-07,74.70624542236328,74.70624542236328,74.64104101273831,74.65733900602719,30300
2008-01-08,74.65733337402344,74.7225377787295,74.6247311716704,74.68993557637647,18350
2008-01-09,74.60842895507812,74.7225335477357,74.60842895507812,74.7225335477357,168500
2008-01-10,74.64103698730469,74.68993718276882,74.60843478425046,74.67363919035891,12200
2008-01-11,74.673583984375,74.73878212404823,74.65727978578433,74.68988196473586,41650
2008-01-14,74.73884582519531,74.75515003768233,74.6736476299526,74.70624983669151,51900
2008-01-15,74.72251892089844,74.75512111502361,74.67361873882703,74.75512111502361,26800
2008-01-16,74.72251892089844,74.75512111502361,74.6084143505767,74.73881690884467,254500
