Price,Close,High,Low,Open,Volume
Ticker,EWJ,EWJ,EWJ,EWJ,EWJ
Date,,,,,
1996-03-18,40.10963821411133,40.10963821411133,39.94320818002788,39.94320818002788,16300
1996-03-19,39.943199157714844,39.943199157714844,39.943199157714844,39.943199157714844,2500
1996-03-20,39.943199157714844,39.943199157714844,39.943199157714844,39.943199157714844,4350
1996-03-21,40.941776275634766,40.941776275634766,40.27605633619355,40.27605633619355,18300
1996-03-22,40.77536392211914,40.94179397894412,40.60893386529416,40.60893386529416,19825
1996-03-25,41.108211517333984,41.27464152347704,40.77535150504788,41.27464152347704,65275
1996-03-26,41.108211517333984,41.27464152347704,40.94178151119093,41.108211517333984,94075
1996-03-27,41.441070556640625,41.60750055887613,41.274640554405124,41.441070556640625,24000
1996-03-28,41.441070556640625,41.60750055887613,41.274640554405124,41.274640554405124,102575
1996-03-29,41.77394104003906,41.94037108402328,41.60751099605484,41.60751099605484,254525
1996-04-01,41.77394104003906,41.94037108402328,41.77394104003906,41.94037108402328,80875
1996-04-02,42.106807708740234,42.106807708740234,41.94037763874521,41.94037763874521,6100
1996-04-03,41.77394104003906,41.94037108402328,41.60751099605484,41.94037108402328,25775
1996-04-04,41.94036865234375,41.94036865234375,41.77393861800905,41.77393861800905,25450
1996-04-08,41.27464294433594,41.60750296808059,41.27464294433594,41.60750296808059,15525
1996-04-09,41.94036865234375,41.94036865234375,41.60750858367435,41.77393861800905,276600
1996-04-10,41.60749816894531,41.94035815429688,41.60749816894531,41.7739281616211,71350
1996-04-11,41.60749816894531,41.7739281616211,41.60749816894531,41.60749816894531,1300
1996-04-12,41.77394104003906,41.77394104003906,41.60751099605484,41.60751099605484,450
1996-04-15,41.94036865234375,41.94036865234375,41.77393861800905,41.77393861800905,131250
1996-04-16,41.94036865234375,42.106798686678445,41.77393861800905,41.77393861800905,60900
1996-04-17,41.77394104003906,41.77394104003906,41.60751099605484,41.77394104003906,18300
1996-04-18,41.94036865234375,42.106798686678445,41.77393861800905,41.94036865234375,21350
1996-04-19,42.43965530395508,42.6060853247549,42.273225283155256,42.273225283155256,9750
1996-04-22,43.77108383178711,43.77108383178711,42.938933949053514,42.938933949053514,35500
1996-04-23,43.438232421875,43.438232421875,43.27180241259578,43.27180241259578,11975
1996-04-24,43.93753433227539,43.93753433227539,43.43824416940863,43.43824416940863,260600
1996-04-25,43.77108383178711,43.937513808333826,43.604653855240386,43.604653855240386,6550
1996-04-26,43.93753433227539,44.103964386564314,43.60467422369755,44.103964386564314,7600
1996-04-29,43.60468292236328,44.10397318483309,43.60468292236328,43.93754309734315,10700
1996-04-30,43.77108383178711,43.77108383178711,43.604653855240386,43.77108383178711,10425
1996-05-01,43.77108383178711,43.77108383178711,43.27179390214695,43.27179390214695,7175
1996-05-02,43.27180480957031,43.43823482806866,42.93894477257361,42.93894477257361,15300
1996-05-03,43.27180480957031,43.27180480957031,43.10537479107197,43.27180480957031,13475
1996-05-06,43.10538101196289,43.43824109699735,42.938950969445656,43.27181105448012,44525
1996-05-07,43.10538101196289,43.10538101196289,42.77252092692843,42.938950969445656,51075
1996-05-08,43.27180480957031,43.27180480957031,42.60608473557692,43.27180480957031,5100
1996-05-09,43.10538101196289,43.10538101196289,42.938950969445656,42.938950969445656,19275
1996-05-10,42.77251052856445,42.938940530621124,42.60608052650778,42.938940530621124,4000
1996-05-13,42.106807708740234,42.27323777873526,41.94037763874521,42.27323777873526,5100
1996-05-14,42.43965530395508,42.43965530395508,42.273225283155256,42.43965530395508,13400
1996-05-15,42.77251052856445,42.938940530621124,42.60608052650778,42.938940530621124,134775
1996-05-16,42.93893814086914,42.93893814086914,42.60607815528101,42.93893814086914,2350
1996-05-17,42.606082916259766,42.772512927651405,42.439652904868126,42.606082916259766,5625
1996-05-20,42.43965530395508,42.6060853247549,42.43965530395508,42.6060853247549,1825
1996-05-21,42.273231506347656,42.273231506347656,42.273231506347656,42.273231506347656,9950
1996-05-22,42.106807708740234,42.27323777873526,42.106807708740234,42.27323777873526,650
1996-05-23,41.77394104003906,41.94037108402328,41.60751099605484,41.94037108402328,7325
1996-05-24,41.60749816894531,41.60749816894531,41.60749816894531,41.60749816894531,4050
1996-05-28,41.60749816894531,41.60749816894531,41.27463818359375,41.27463818359375,11975
1996-05-29,41.60749816894531,41.60749816894531,41.44106817626953,41.44106817626953,27875
1996-05-30,41.77394104003906,41.94037108402328,41.44108095207062,41.94037108402328,4850
1996-05-31,41.77394104003906,41.77394104003906,41.44108095207062,41.44108095207062,1875
1996-06-03,41.108211517333984,41.44107152962009,41.108211517333984,41.44107152962009,2600
1996-06-04,41.441070556640625,41.441070556640625,41.108210552169616,41.108210552169616,1025
1996-06-05,41.27464294433594,41.44107295620827,41.108212932463616,41.44107295620827,8800
1996-06-06,41.27464294433594,41.27464294433594,41.27464294433594,41.27464294433594,2150
1996-06-07,40.941776275634766,40.941776275634766,40.60891630591416,40.60891630591416,9875
1996-06-10,40.941776275634766,40.941776275634766,40.60891630591416,40.941776275634766,14700
1996-06-11,41.108211517333984,41.108211517333984,41.108211517333984,41.108211517333984,225
1996-06-12,41.60749816894531,41.60749816894531,41.27463818359375,41.27463818359375,20525
1996-06-13,41.77394104003906,41.77394104003906,41.27465090808641,41.60751099605484,26700
1996-06-14,41.94036865234375,42.106798686678445,41.77393861800905,41.77393861800905,79225
1996-06-17,41.77394104003906,41.94037108402328,41.60751099605484,41.94037108402328,14525
1996-06-18,42.273231506347656,42.273231506347656,42.10680146104708,42.10680146104708,29625
1996-06-19,42.43965530395508,42.43965530395508,42.106795262355426,42.273225283155256,8500
1996-06-20,42.606082916259766,42.606082916259766,42.273222893476486,42.439652904868126,2500
1996-06-21,42.93893814086914,42.93893814086914,42.27321816969288,42.27321816969288,36225
1996-06-24,42.273231506347656,43.10538173285057,42.273231506347656,43.10538173285057,131350
1996-06-25,42.106807708740234,42.6060979187253,42.106807708740234,42.439667848730274,20200
1996-06-26,42.273231506347656,42.43966155164824,42.273231506347656,42.43966155164824,5050
1996-06-27,42.273231506347656,42.273231506347656,42.273231506347656,42.273231506347656,2350
1996-06-28,42.273231506347656,42.273231506347656,42.273231506347656,42.273231506347656,725
1996-07-01,42.106807708740234,42.106807708740234,41.94037763874521,41.94037763874521,2250
1996-07-02,41.60749816894531,41.7739281616211,41.27463818359375,41.60749816894531,4725
1996-07-03,41.60749816894531,41.60749816894531,41.60749816894531,41.60749816894531,225
1996-07-05,40.77536392211914,41.27465409259407,40.77536392211914,41.27465409259407,925
1996-07-08,40.44249725341797,40.77535731311688,40.27606722356851,40.60892728326742,5450
1996-07-09,40.60892105102539,40.60892105102539,40.27606104241043,40.44249104671791,37700
1996-07-10,40.44249725341797,40.44249725341797,40.10963719371905,40.44249725341797,31350
