Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2008-03-19,12.492264747619629,15.25604013426114,12.160611701222647,13.15557084041359,708486000
2008-03-20,14.227911949157715,14.37162857225511,12.713363736994905,12.912355854600975,198985200
2008-03-24,13.2064208984375,14.968603070040235,13.04501655749786,14.866896363711767,149566400
2008-03-25,13.984703063964844,14.20580508869156,13.226323051677221,13.394361062794408,87092000
2008-03-26,14.141683578491211,14.256657562010098,13.613249938638322,13.869728222378363,43111600
2008-03-27,13.909527778625488,14.314144028905135,13.852041625636556,14.161584785095517,39829600
2008-03-28,13.876358985900879,14.02670838994004,13.743698143954354,14.011231319827514,24675200
2008-03-31,13.787925720214844,14.035559811433627,13.719383772391456,13.840989746614408,22157200
2008-04-01,13.622095108032227,14.079776205859638,13.334662660829284,13.94269319444357,60410800
2008-04-02,13.77907657623291,13.77907657623291,13.3766710035996,13.646415713572091,43836400
2008-04-03,14.482183456420898,14.656854268472921,13.66852789093631,13.697271391974104,100868000
2008-04-04,14.256659507751465,14.442384401572783,14.095254285085657,14.349521954662123,36394400
2008-04-07,14.380475997924805,14.548514010295506,14.15495098637144,14.3937415797075,28301600
2008-04-08,15.05483341217041,15.08799904743454,14.329619168224887,14.349519224133077,53925600
2008-04-09,14.546300888061523,15.194129820241093,14.506502460297527,15.132221529691412,48324400
2008-04-10,14.617057800292969,14.754141689257732,14.395955733051357,14.62811357840501,22372000
2008-04-11,14.617057800292969,14.762984287497483,14.42690988751519,14.42690988751519,26421600
2008-04-14,14.521980285644531,14.866898886227528,14.488814646309745,14.747503596746993,28443600
2008-04-15,14.227911949157715,14.714337312958575,14.150526594220416,14.656850326344772,23888000
2008-04-16,14.623686790466309,14.80277887857073,14.274345210198268,14.274345210198268,25136800
2008-04-17,14.822677612304688,14.979659822782734,14.59494283250028,14.650218330001323,22459600
2008-04-18,15.256034851074219,15.576632010151524,14.858050658470491,15.03714438857919,104099600
2008-04-21,15.69161605834961,16.029901996091237,15.222879006499205,15.362174406892906,58848000
2008-04-22,15.539051055908203,16.007787986613845,15.477142754788996,15.901658265498998,47357600
2008-04-23,15.494826316833496,15.853010425267913,15.40859668429379,15.687183949326306,37319600
2008-04-24,15.985685348510742,16.13824467757506,15.485994041293516,15.742471645744315,38086800
2008-04-25,16.604761123657227,16.82144184233756,16.341650870750165,16.803753276144366,101460000
2008-04-28,16.72194480895996,17.088974964037877,16.560541282449414,16.91430416953538,132517200
2008-04-29,17.882720947265625,17.882720947265625,15.698234796888586,16.39470611468865,197308400
2008-04-30,18.45096206665039,18.751660935312803,17.924739889928407,17.997703958105564,147543600
2008-05-01,18.882110595703125,19.377378589170526,18.550457605217265,18.658797109784498,116395600
2008-05-02,18.296192169189453,19.346426765003955,17.909263633889374,19.29999554319289,136648800
2008-05-05,18.80694007873535,18.904225521805394,17.869467846821056,18.318304744280912,70377200
2008-05-06,19.353057861328125,19.490141709107437,18.738394568965788,18.897588279451597,75913200
2008-05-07,19.567533493041992,19.863809461654743,19.381808561113093,19.640497582103322,100464800
2008-05-08,19.302200317382812,19.843899403508964,19.00150153966106,19.788623917705316,92836400
2008-05-09,18.32051658630371,19.162914884056963,18.245341009714608,18.972766980000483,94312000
2008-05-12,18.10824966430664,18.678693088246554,17.268061597098676,18.49517806872826,147471600
2008-05-13,18.214385986328125,18.462020885722907,17.862834542036392,18.092780872858388,53249600
2008-05-14,18.18121910095215,18.649954284522885,18.008758115452633,18.417798185171662,51400400
2008-05-15,18.18564796447754,18.335997461932422,17.93359170210835,18.247556283392754,36688800
2008-05-16,18.212175369262695,18.318303402223105,17.966751973589076,18.287349252036762,34066800
2008-05-19,18.422224044799805,18.736188573212313,18.163535032806745,18.19006620108815,45473200
2008-05-20,18.293975830078125,18.53718765045824,18.11046248397826,18.32492996975155,40702000
2008-05-21,17.87609100341797,18.446534397250325,17.80312696044255,18.28070794696468,41831600
2008-05-22,17.09339141845703,17.820817045052973,16.839125522425334,17.81418425637375,85283600
2008-05-23,16.88113784790039,17.09339557157715,16.60918332473228,16.768375352334022,42196400
2008-05-27,17.409570693969727,17.453792105297527,16.44114455869471,17.007165128695704,62776400
2008-05-28,18.112672805786133,18.119305594923368,17.588662221454836,17.752277205378494,52996000
2008-05-29,18.848947525024414,19.224820290656304,18.35367946414044,18.446541909267204,100613200
2008-05-30,19.094369888305664,19.359691627914682,18.97276310697475,19.019194327062603,72016000
2008-06-02,19.030248641967773,19.22481779029089,18.70522843942142,19.06120278631749,36856000
2008-06-03,19.359697341918945,19.44592701708624,19.021411433666476,19.238092211570823,48411600
2008-06-04,18.899803161621094,19.479089428053317,18.855581741402226,19.25356608899854,40684400
2008-06-05,19.288928985595703,19.288928985595703,18.924110518858665,19.116469776160564,27059600
2008-06-06,18.495187759399414,19.012565772981457,18.473077890651226,18.992667397170543,41748000
2008-06-09,18.16131591796875,18.782611921980813,17.81197439595786,18.57256572248806,45240000
2008-06-10,17.756698608398438,18.322720796680525,17.60192790469288,17.75448880325561,36048400
2008-06-11,17.1884708404541,17.909263909635932,17.15751669210346,17.909263909635932,56996400
2008-06-12,17.59087562561035,17.858408859084687,17.367563806888686,17.456003262645055,44605600
2008-06-13,18.026443481445312,18.08835176361679,17.721323367796963,17.745644719632068,30689200
2008-06-16,18.411165237426758,18.462019446390148,17.931374238699817,18.015394089432842,34384000
2008-06-17,18.720701217651367,18.78924396745361,18.50181076513521,18.594673176884616,33277600
2008-06-18,18.541614532470703,18.727339409557487,18.448752093927315,18.510660386289572,33724000
2008-06-19,18.632265090942383,18.661009430994266,18.046346131222826,18.457595992643537,36925200
2008-06-20,18.477497100830078,18.68312206200524,18.29619349859093,18.344836216462962,42546800
2008-06-23,17.922517776489258,18.649943161008697,17.9136734989022,18.53939222148064,30141200
2008-06-24,18.276290893554688,18.338199179467523,17.358717318241307,17.701424382937155,49891200
2008-06-25,18.14362335205078,18.665424027882562,18.099403641979805,18.431056528133542,50711600
2008-06-26,17.489179611206055,17.851786999842272,17.250388885945465,17.820832833998363,76562800
2008-06-27,18.26302719116211,18.32272568342333,17.367564989115262,17.42284049616289,176022800
2008-06-30,17.97780418395996,18.31608999482935,17.754492364799138,18.132576605586955,49301200
2008-07-01,17.999916076660156,17.999916076660156,17.511279132930603,17.608564560550896,44921600
2008-07-02,17.559926986694336,18.21881193474662,17.533395816395263,18.108260893500432,33804000
