Price,Close,High,Low,Open,Volume
Ticker,IEFM.L,IEFM.L,IEFM.L,IEFM.L,IEFM.L
Date,,,,,
2015-01-19,390.79998779296875,391.1000061035156,390.20001220703125,390.20001220703125,20200
2015-01-20,390.79998779296875,390.79998779296875,390.79998779296875,390.79998779296875,0
2015-01-21,391.6499938964844,391.6499938964844,391.6499938964844,391.6499938964844,0
2015-01-22,392.1499938964844,392.1499938964844,392.1499938964844,392.1499938964844,0
2015-01-23,395.8500061035156,395.8500061035156,395.8500061035156,395.8500061035156,0
2015-01-26,397.04998779296875,397.04998779296875,397.04998779296875,397.04998779296875,0
2015-01-27,394.8500061035156,394.8500061035156,394.8500061035156,394.8500061035156,0
2015-01-28,394.8500061035156,395.6000061035156,394.8999938964844,394.8999938964844,27534
2015-01-29,397.6499938964844,397.6499938964844,397.6499938964844,397.6499938964844,0
2015-01-30,395.29998779296875,397.6000061035156,397.29998779296875,397.29998779296875,9302
2015-02-02,394.1000061035156,393.70001220703125,393.29998779296875,393.29998779296875,5074
2015-02-03,396.04998779296875,397.29998779296875,396.0,396.1000061035156,13578
2015-02-04,394.20001220703125,394.29998779296875,393.0,393.0,13528
2015-02-05,391.1000061035156,392.70001220703125,391.3999938964844,391.3999938964844,7632
2015-02-06,389.29998779296875,389.3999938964844,388.29998779296875,388.79998779296875,4296
2015-02-09,386.25,386.25,386.25,386.25,0
2015-02-10,389.20001220703125,389.6000061035156,387.8999938964844,387.8999938964844,2052
2015-02-11,387.95001220703125,387.95001220703125,387.95001220703125,387.95001220703125,0
2015-02-12,389.29998779296875,390.1000061035156,389.5,390.1000061035156,1276
2015-02-13,391.0,391.0,390.8999938964844,391.0,5866
2015-02-16,390.29998779296875,390.29998779296875,390.29998779296875,390.29998779296875,0
2015-02-17,392.8999938964844,393.0,392.0,393.0,1500
2015-02-18,391.29998779296875,393.3999938964844,390.20001220703125,391.20001220703125,8038
2015-02-19,395.1000061035156,395.29998779296875,395.29998779296875,395.29998779296875,125000
2015-02-20,396.8999938964844,397.1000061035156,394.20001220703125,394.8999938964844,24614
2015-02-23,398.95001220703125,400.20001220703125,398.0,399.5,132360
2015-02-24,400.20001220703125,401.0,398.3999938964844,399.0,91063
2015-02-25,400.5,401.3999938964844,399.70001220703125,400.79998779296875,102764
2015-02-26,401.8999938964844,402.29998779296875,400.0,401.79998779296875,45254
2015-02-27,402.0,403.20001220703125,401.6000061035156,402.0,36240
2015-03-02,403.79998779296875,405.29998779296875,403.8999938964844,405.0,49960
2015-03-03,400.20001220703125,405.79998779296875,400.3999938964844,403.5,20457
2015-03-04,400.5,401.1000061035156,397.8999938964844,399.79998779296875,45476
2015-03-05,403.5,405.1000061035156,401.8999938964844,404.29998779296875,26258
2015-03-06,402.3999938964844,404.20001220703125,403.20001220703125,404.0,16692
2015-03-09,399.3999938964844,402.20001220703125,399.29998779296875,399.70001220703125,12158
2015-03-10,394.1000061035156,397.5,395.29998779296875,395.5,8726
2015-03-11,399.3999938964844,399.3999938964844,399.3999938964844,399.3999938964844,0
2015-03-12,402.5,403.6000061035156,399.8999938964844,399.8999938964844,30054
2015-03-13,406.1000061035156,406.3999938964844,403.70001220703125,404.6000061035156,13004
2015-03-16,410.79998779296875,412.29998779296875,408.79998779296875,411.8999938964844,7430
2015-03-17,409.3999938964844,412.5,408.8999938964844,409.20001220703125,15266
2015-03-18,413.3999938964844,414.0,409.5,414.0,9268
